OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
17101820,10/3/2017,22:38:00,10/4/2017,22:43:00,8399,NULL,Closed/Cleared,NULL,ONCAM,Z2,Glenn Residence Hall,118,NULL,Bobby Dodd Way NW,NULL,NULL,1
17101869,10/9/2017,13:46:00,10/9/2017,14:46:00,2317,Larceny � Bicycle,Inactive,NULL,ONCAM,Z2,Clough Undergraduate Learning Center   166   Z2,266,NULL,Fourth Street NW,33.7746818,-84.39637939,1
17101876,10/11/2017,20:45:00,10/11/2017,21:15:00,9999,Non-Crime (not reported to state),Further Investigation,NULL,ONCAM,Z3,Beringause Building,879,NULL,Hemphill Avenue NW,NULL,NULL,1
17101887,10/13/2017,15:43:00,10/13/2017,15:44:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z1,Beringause Building,879,NULL,Hemphill Avenue NW,33.77895641,-84.40131466,1
17101971,10/25/2017,15:10:00,10/25/2017,15:11:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z3,Howey Physics Building,800,NULL,Atlantic Drive NW,NULL,NULL,1
17101997,10/27/2017,20:56:00,10/27/2017,21:10:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z1,"Fifth Street, NW @ Fowler Street, NW",NULL,NULL,NULL,NULL,NULL,1
17112040,11/1/2017,0:27:00,11/1/2017,2:15:00,9999W,NULL,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,NULL,NULL,NULL,NORTH AV NW AT CHERRY STREET NW,NULL,NULL,1
17112052,11/2/2017,14:48:00,11/2/2017,14:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,Library,704,NULL,"Cherry Street, NW",NULL,NULL,1
17112144,11/14/2017,8:00:00,11/14/2017,8:20:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z1,Zelnak Basketball Practice Facility,177,NULL,Eighth Street NW,NULL,NULL,1
17112145,11/14/2017,16:45:00,11/14/2017,16:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,Clough Undergraduate Learning Commons,266,NULL,Fourth Street NW,NULL,NULL,1
17112247,11/29/2017,2:15:00,11/29/2017,2:26:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Spring Street, NW @ Fifth Street, NW",NULL,NULL,NULL,NULL,NULL,1
17122270,12/3/2017,0:40:00,12/3/2017,1:20:00,8399,NULL,Closed/Cleared,NULL,ONCAM,Z2,Alumni-Faculty House   3   Z2,190,NULL,North Avenue NW,33.7710217,-84.39350159,1
17030520,3/16/2017,1:30:00,3/16/2017,3:36:00,4104,Liquor � Possession Of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Howell Residence Hall,640,NULL,"Williams Street, NW",NULL,NULL,1
17030522,3/16/2017,9:00:00,3/16/2017,15:00:00,2399,Larceny Offense Free Text,Further Investigation,NULL,ONCAM,Z2,Clough Undergraduate Learning Commons,266,NULL,"Fourth Street, NW",33.77058,-84.39095,1
17030542,3/18/2017,17:16:00,NULL,NULL,2699,Fraudulent Activity Offense Free ,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Bobby Dodd Stadium,155,NULL,"North Avenue, NW",33.771865,-84.393316,1
17030558,3/20/2017,8:00:00,3/20/2017,10:00:00,2308,Larceny � From Building,Inactive,NULL,ONCAM,Z3,Student Center,351,NULL,Ferst Drive NW,33.77413608,-84.39881802,1
17030630,3/31/2017,11:00:00,NULL,NULL,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z1,North Avenue Appartments,120,NULL,North Avenue,33.77895641,-84.40131466,1
17040703,4/9/2017,20:41:00,4/9/2017,22:00:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW @ Williams Street, NW",NULL,NULL,NULL,33.770969,-84.389392,1
17040723,3/26/2017,16:00:00,4/11/2017,20:35:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAMRES,Z4,Eighth Street Apartments,555,NULL,Eighth Street NW,33.78012873,-84.40513865,1
17040743,4/14/2017,13:30:00,4/14/2017,15:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z3,Klaus Advanced Computing Building,266,NULL,Ferst Drive NW,33.77716232,-84.39618136,1
17040749,4/15/2017,2:01:00,NULL,NULL,2599,Counterfeiting Free Text,Closed/Cleared,Prosecution Declined,ONCAM,Z2,"Techwood Drive, NW, at 3rd Street, NW",NULL,NULL,NULL,NULL,NULL,1
17040780,4/19/2017,23:03:00,NULL,NULL,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,"North Avenue, NW at State Street,NW",NULL,NULL,NULL,33.77124411,-84.3893865,1
17040792,4/13/2017,2:21:00,NULL,NULL,2308,Larceny � From Building,Closed/Cleared,Victim/Witness Refused to Cooperate,ONCAMRES,Z2,Alpha Chi Omega Sorority,741,NULL,Brittain Drive NW,33.7748953,-84.39282849,1
17020331,2/19/2017,0:59:00,2/19/2017,1:21:00,5202,Carrying A Concealed Weapon,Closed/Cleared,Cleared by Arrest,NONCAM,Z1,Theta Chi Fraternity,840,NULL,"Techwood Drive, NW",33.77464,-84.39732,1
17020360,2/21/2017,18:00:00,2/22/2017,9:00:00,2434,Theft of Other Vehicle,Closed/Cleared,Prosecution Declined,ONCAM,Z4,NULL,750,NULL,"Ferst Drive, NW",NULL,NULL,1
17020362,2/22/2017,15:47:00,2/22/2017,17:00:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z1,"10th Street, NW @ I-75/85 Southbound",NULL,NULL,NULL,33.781564,-84.39104,1
17020388,2/26/2017,11:00:00,2/26/2017,11:42:00,2305,Larceny � Articles from Vehicle,Inactive,NULL,ONCAM,Z1,North Campus Parking Deck   148   Z1,352,NULL,"Peachtree Place, NW",33.78013492,-84.39844716,1
17030437,3/5/2017,19:05:00,3/5/2017,19:06:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAMRES,Z2,Field Residence Hall,711,NULL,Techwood Drive NW,NULL,NULL,1
17030483,3/10/2017,23:05:00,NULL,NULL,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,"Bobby Dodd Way, NW / Fowler Street, NW",NULL,NULL,NULL,NULL,NULL,1
17030496,3/10/2017,12:00:00,3/10/2017,12:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z1,Beringause Building   46   Z1,879,NULL,"Hemphill Avenue, NW",33.77895641,-84.40131466,1
17030538,3/18/2017,15:22:00,3/18/2017,15:30:00,9999W,NULL,Further Investigation,Cleared by Arrest,ONCAM,Z2,NULL,NULL,NULL,Techwood Drive @ Bobby Dodd Way NW,33.773942,-84.392003,1
17030561,3/21/2017,22:51:00,NULL,NULL,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,"North Avenue, NW at Fowler Street, NW",610,NULL,Spring Street NW,33.770969,-84.389392,1
17040701,4/8/2017,16:00:00,4/8/2017,18:00:00,2399,Larceny Offense Free Text,Inactive,NULL,NONCAM,Z1,Tau Kappa Epsilon Fraternity,159,NULL,"Fifth Street, NW",33.77719094,-84.39236647,1
17040716,4/11/2017,8:15:00,4/11/2017,8:43:00,9999,Non-Crime (not reported to state),Further Investigation,NULL,PUB,Z2,NULL,NULL,NULL,Powerplant Drive @ Substation Drive,NULL,NULL,1
17040764,4/14/2017,19:00:00,4/15/2017,10:00:00,9999,Non-Crime (not reported to state),Inactive,NULL,ONCAMRES,Z2,Phi Delta Theta,734,NULL,"Fowler Street, NW",33.77249361,-84.39427974,1
17030530,3/17/2017,3:00:00,3/17/2017,3:17:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAMRES,Z4,Woodruff Residence Hall   116   Z4,890,NULL,Curran Street NW,33.77910743,-84.40662487,1
17030532,3/17/2017,10:53:00,3/17/2017,12:30:00,7399R,NULL,Further Investigation,NULL,NONCAM,OFFCAM,NULL,NULL,NULL,NULL,NULL,NULL,1
17030564,3/21/2017,23:20:00,3/22/2017,0:11:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z4,NULL,818,NULL,Joseph E. Lowery Boulevard,NULL,NULL,1
17030603,3/28/2017,17:15:00,NULL,NULL,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,NONCAM,Z4,Jersey Mike's Restaurant,1000,NULL,"Northside Drive, NW",33.77895641,-84.40131466,1
17030618,3/30/2017,20:28:00,3/30/2017,21:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,Georgia Tech Hotel and Conference Center,800,NULL,"Spring Street, NW",NULL,NULL,1
17030623,3/31/2017,11:30:00,3/31/2017,12:05:00,9999,Non-Crime (not reported to state),Further Investigation,NULL,ONCAM,Z2,NULL,800,NULL,Spring Street,NULL,NULL,1
17040661,4/4/2017,22:00:00,4/5/2017,14:52:00,9999,Non-Crime (not reported to state),Further Investigation,NULL,ONCAM,Z1,Glenn Residence Hall,118,NULL,"Bobby Dodd Way, NW",33.77895641,-84.40131466,1
17040664,4/5/2017,19:50:00,4/5/2017,20:05:00,2317,Larceny � Bicycle,Closed/Cleared,Cleared by Arrest,ONCAM,Z4,Montag Residence Hall,845,NULL,"McMillan Street, NW",33.77786259,-84.40391086,1
17040690,4/8/2017,2:27:00,4/8/2017,2:40:00,4104,Liquor � Possession Of,Closed/Cleared,Prosecution Declined,NONCAM,Z2,Delta Chi Fraternity,170,NULL,Fifth Street NW,NULL,NULL,1
17040692,4/8/2017,9:00:00,4/8/2017,11:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,NONCAM,Z2,University Housing Apartments,930,NULL,"Spring Street, NW",NULL,NULL,1
17040695,4/8/2017,20:27:00,NULL,NULL,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,North Avenue @ Williams Street,NULL,NULL,NULL,NULL,NULL,2
17040702,4/9/2017,17:57:00,NULL,NULL,5499,Traffic Offense (describe offense),Closed/Cleared,NULL,PUB,Z1,"Tenth Street, NW and Hemphill Avenue, NW",NULL,NULL,NULL,33.77895641,-84.40131466,1
17050938,5/14/2017,1:43:00,5/14/2017,3:00:00,4803,Making A False Report/Giving False Information,Further Investigation,Prosecution Declined,ONCAM,Z2,Cloudman Residence Hall,661,NULL,"Techwood Drive, NW",33.77279729,-84.39162219,1
17050966,5/18/2017,15:30:00,5/19/2017,8:00:00,2305,Larceny � Articles from Vehicle,Further Investigation,NULL,ONCAM,Z4,Business Services,711,NULL,Marietta Street NW,33.77286537,-84.40146548,1
17061091,6/11/2017,15:00:00,6/11/2017,15:07:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,NULL,266,NULL,Fourth Street NW,NULL,NULL,1
17061108,6/2/2017,12:44:00,6/2/2017,12:44:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,College of Business?Barnes and Noble,48,NULL,5Th Street NW,NULL,NULL,1
17061116,6/16/2017,10:00:00,6/16/2017,NULL,9999,Non-Crime (not reported to state),Further Investigation,NULL,ONCAM,Z1,NULL,NULL,NULL,NULL,NULL,NULL,1
17071249,7/14/2017,3:08:00,7/14/2017,3:34:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z1,Engineered Biosystems Building (EBB),950,NULL,"Atlantic Drive, NW",33.780819,-84.397985,1
17071273,7/19/2017,15:00:00,7/19/2017,15:08:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,Library,704,NULL,Cherry Street NW,NULL,NULL,1
17071299,7/23/2017,4:53:00,7/23/2017,5:24:00,9999W,NULL,Closed/Cleared,Cleared by Arrest,ONCAM,Z4,Campus Recreation Center,750,NULL,Ferst Drive NW,NULL,NULL,1
17081344,8/2/2017,17:51:00,8/2/2017,19:05:00,9999W,NULL,Further Investigation,Cleared by Arrest,ONCAM,Z3,NULL,NULL,NULL,Ferst Drive @ Fowler Street NW,NULL,NULL,1
17081394,8/14/2017,13:30:00,8/14/2017,18:00:00,4104,Liquor � Possession Of,Further Investigation,NULL,ONCAMRES,NULL,NAA West  191  Z2,120,NULL,North Avenue NW,33.77058,-84.39181,1
17081429,8/20/2017,10:45:00,8/20/2017,10:45:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z1,Russ Chandler Stadium,255,NULL,"Ferst Drive, NW",33.77895641,-84.40131466,1
17081439,8/21/2017,16:30:00,8/21/2017,16:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z4,West Village Dining Commons,532,NULL,"Eighth Street, NW",33.77413608,-84.39881802,1
17071232,7/8/2017,15:50:00,7/8/2017,16:10:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAMRES,Z4,Nelson and Shell Undergraduate Living Center,580,NULL,Turner Place NW,NULL,NULL,1
17081348,8/4/2017,13:00:00,8/4/2017,13:00:00,1316,Terroristic Threats/Intimidation,Inactive,NULL,ONCAM,Z3,Cherry Emerson Building   66  Z3,310,NULL,Ferst Drive NW,33.77793148,-84.39720701,1
17081397,8/14/2017,7:00:00,8/14/2017,7:05:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z1,Ford Envirnomental  Science & Technology,311,NULL,Ferst Drive NW,NULL,NULL,1
17081398,8/15/2017,15:46:00,8/15/2017,16:05:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Starbucks,48,NW,Fifth Street,NULL,NULL,1
17081411,8/17/2017,14:45:00,8/17/2017,16:14:00,1313,Simple Assault/Battery,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,NULL,NULL,NULL,NULL,NULL,NULL,1
17081415,8/17/2017,18:40:00,8/18/2017,11:00:00,2305,Larceny � Articles from Vehicle,Inactive,NULL,ONCAM,Z2,Visitor's Lot,200,NULL,NORTH AV NW,NULL,NULL,1
17081443,8/21/2017,23:31:00,8/21/2017,23:53:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,NAA Dining Hall,120,NULL,North Avenue NW,NULL,NULL,1
17081469,8/24/2017,19:00:00,8/24/2017,20:00:00,2308,Larceny � From Building,Inactive,NULL,ONCAM,Z3,Klaus Advanced Computing Building,266,NULL,"Ferst Drive, NW",33.77716232,-84.39618136,1
17081470,8/24/2017,19:45:00,8/24/2017,20:39:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z4,Burger Bowl Field,814,NULL,Ferst Drive NW,NULL,NULL,1
17081472,8/24/2017,22:25:00,8/24/2017,23:00:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW and Fowler Street, NW",NULL,NULL,NULL,NULL,NULL,1
17081517,8/29/2017,5:24:00,8/29/2017,5:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z1,Baker Building   99   Z1,925,NULL,"Dalney Street, NW",33.78001343,-84.39950258,1
17091543,9/1/2017,0:39:00,9/1/2017,1:00:00,4104,Liquor � Possession Of,Closed/Cleared,Prosecution Declined,ONCAM,Z2,Field Residence Hall,711,NULL,Techwood Drive,33.77420925,-84.39165079,1
17091559,9/2/2017,0:28:00,9/2/2017,1:18:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,Hinman Research Building,723,NULL,Cherry Street NW,NULL,NULL,1
17020384,2/25/2017,1:16:00,2/25/2017,1:48:00,4104,Liquor � Possession Of,Closed/Cleared,Prosecution Declined,PUB,Z2,NULL,NULL,NULL,NULL,NULL,NULL,1
17020398,2/28/2017,6:40:00,2/28/2017,7:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAMRES,Z2,Kappa Sigma Fraternity,182,NULL,"Sixth Street, NW",33.77792039,-84.39320019,1
17030424,3/4/2017,2:08:00,3/4/2017,2:30:00,4199,Liquor Law Violation Offense Free Text,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Stein House/Goldin House,733,NULL,Techwood Drive NW,NULL,NULL,1
17030444,3/3/2017,16:00:00,3/6/2017,9:00:00,9999,Non-Crime (not reported to state),Further Investigation,NULL,ONCAMRES,Z2,Perry-Matheson Residence Hall   92   Z2,715,NULL,Techwood Drive NW,33.77450626,-84.39105819,1
17030493,3/12/2017,16:05:00,3/12/2017,16:35:00,5314,Loitering Violation,Closed/Cleared,Cleared by Arrest,ONCAM,Z1,Kappa Alpha Fraternity,801,NULL,"Techwood Drive, NW",33.776916,-84.39212,1
17030565,3/10/2017,17:00:00,3/21/2017,9:00:00,2317,Larceny � Bicycle,Closed/Cleared,Cleared by Arrest,ONCAM,Z1,Engineered Biosystems Building (EBB)   195   Z1,950,NULL,Atlantic Drive NW,33.780819,-84.397985,1
17030599,3/28/2017,16:00:00,NULL,NULL,9999,Non-Crime (not reported to state),Further Investigation,NULL,ONCAM,Z1,Petit Biotechnology,315,NULL,"Ferst Drive, NW",33.77848528,-84.39682437,1
17040635,4/1/2017,17:14:00,4/1/2017,17:45:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z4,"Northside Drive, NW @ Marietta Street, NW",NULL,NULL,NULL,33.775859,-84.406981,1
17040649,3/31/2017,22:00:00,4/3/2017,21:50:00,2902,Damage to Property � Private,Closed/Cleared,Prosecution Declined,ONCAMRES,Z2,Sigma Chi,770,NULL," Techwood Drive, NW",33.77895641,-84.40131466,1
17040739,4/12/2017,8:50:00,4/12/2017,9:10:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAMRES,Z4,Eighth Street Apartments,555,NULL,Eighth Street NW,33.78012873,-84.40513865,1
17040797,4/21/2017,21:00:00,4/21/2017,21:10:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,NULL,NULL,NULL,Bobby Dodd Way @ Fowler Street,NULL,NULL,1
17020377,2/24/2017,14:57:00,2/24/2017,16:30:00,9999W,NULL,Closed/Cleared,Cleared by Arrest,PUB,Z1,"10th Street, NW @ I-75/85 SB",NULL,NULL,NULL,33.781564,-84.39104,1
17020404,2/28/2017,21:00:00,2/28/2017,21:15:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z1,"Tenth Street, NW @ Fowler Street, NW",NULL,NULL,NULL,33.7804368,-84.39183,1
17030423,3/3/2017,21:04:00,3/3/2017,22:00:00,3550,Possession of Drug Related Items/Narcotic Equipment,Closed/Cleared,Cleared by Arrest,PUB,Z4,"North Avenue, NW @ Strong Street, NW",NULL,NULL,NULL,33.77013,-84.40321,1
17030434,3/5/2017,0:30:00,NULL,NULL,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z3,Student Center,351,NULL,"Ferst Drive, NW",NULL,NULL,2
17030443,3/6/2017,9:37:00,3/6/2017,9:54:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,711 Marietta Street Lot,711,NULL,"Marietta Street,  NW",33.773014,-84.401983,1
17030509,3/14/2017,16:38:00,3/14/2017,16:50:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z1,Beringause Building,879,NULL,Hemphill Avenue NW,33.77895641,-84.40131466,1
17030516,3/13/2017,13:30:00,3/15/2017,14:30:00,2317,Larceny � Bicycle,Inactive,NULL,NONCAM,Z2,Sigma Phi Epsilon Fraternity,190,NULL,Fifth Street NW,NULL,NULL,1
17030575,3/24/2017,7:00:00,3/24/2017,9:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z4,Eighth Street Apartments,555,NULL,"Eighth Street, NW",33.78012873,-84.40513865,1
17040639,4/2/2017,9:58:00,4/2/2017,9:58:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z1,"Ferst Drive, NW at State Street, NW",NULL,NULL,NULL,33.778281,-84.399174,1
17040707,4/10/2017,8:12:00,4/10/2017,8:35:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,PUB,Z2,Lambda Chi Alpha Fraternity   312   Z2,792,NULL,Techwood Drive NW,33.77625976,-84.39238188,1
17040796,4/21/2017,20:55:00,4/21/2017,20:57:00,2308,Larceny � From Building,Closed/Cleared,Cleared by Arrest,ONCAM,Z3,Clough Undergraduate Learning Center,266,NULL,Fourth Street NW,NULL,NULL,1
17050874,5/2/2017,19:40:00,5/2/2017,20:20:00,2902,Damage to Property � Private,Further Investigation,NULL,ONCAMRES,Z2,Harrison Residence Hall,660,NULL,Williams Street NW,33.77276114,-84.39097668,1
17020282,1/12/2017,18:45:00,2/7/2017,18:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,Library   77   Z2,704,NULL,Cherry Street NW,33.77431732,-84.39572383,1
17020394,2/26/2017,3:00:00,2/26/2017,7:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z1,Campus Recreation Center,750,NULL, Ferst Drive,33.77895641,-84.40131466,1
17030421,3/3/2017,17:05:00,3/3/2017,17:05:00,9999,Non-Crime (not reported to state),Further Investigation,NULL,ONCAM,Z1,Chandler Stadium,255,NULL,Ferst Drive NW,33.77761508,-84.3948266,1
17030441,3/5/2017,23:17:00,3/6/2017,1:18:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,Bobby Dodd Stadium,155,NULL,North Avenue NW,NULL,NULL,1
17030510,3/14/2017,20:20:00,3/14/2017,20:26:00,2303,Shoplifting,Inactive,NULL,ONCAM,Z2,Barnes and Noble Bookstore,48,NULL,Fifth Street NW,33.77668,-84.38863,1
17030512,3/15/2017,0:30:00,3/15/2017,1:48:00,5707,Criminal Trespass,Closed/Cleared,Prosecution Declined,NONCAM,Z1,Psi Upsilon Fraternity,831,NULL,Techwood Drive NW,NULL,NULL,1
17030541,3/18/2017,16:35:00,3/18/2017,16:39:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z1,"Ferst Drive, NW @ Cherry Street, NW (Near Chandler Stadium)",NULL,NULL,NULL,33.77761508,-84.3948266,1
17030577,3/22/2017,14:00:00,3/24/2017,16:40:00,2317,Larceny � Bicycle,Further Investigation,NULL,ONCAM,Z1,Marcus Nanotechnology Building,345,NULL,Ferst Drive NW,NULL,NULL,1
17040637,4/2/2017,0:38:00,4/2/2017,1:00:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z1,NULL,NULL,NULL,Tenth Street @ Williams Street,33.781544,-84.390576,1
17040648,4/3/2017,19:37:00,4/3/2017,20:12:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z3,Student Services Building,353,NULL,Ferst Drive NW,33.77435044,-84.39955247,1
17040700,4/9/2017,16:40:00,4/9/2017,16:42:00,4104,Liquor � Possession Of,Closed/Cleared,Prosecution Declined,ONCAM,Z4,Campus Recreation Center,750,NULL,Ferst Drive NW,33.77546401,-84.40349901,1
17040713,4/10/2017,0:30:00,4/10/2017,1:00:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,Skiles Building,686,NULL,"Cherry Street, NW",NULL,NULL,1
17081365,8/9/2017,9:00:00,NULL,NULL,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z1,Beringause Building   46   Z1,879,NULL,Hemphill Avenue NW,33.77895641,-84.40131466,1
17081384,8/4/2017,17:00:00,8/7/2017,8:00:00,2399,Larceny Offense Free Text,Inactive,NULL,ONCAM,Z4,Campus Services Warehouse   882,818,NULL,Joseph E Lowery Boulevard NW,33.776562,-84.417785,1
17081419,8/19/2017,0:12:00,8/19/2017,0:26:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z4,Center Street Apartments West,555,NULL,"Eighth Street, NW",NULL,NULL,1
17081460,8/23/2017,10:00:00,8/23/2017,12:45:00,9999,Non-Crime (not reported to state),Further Investigation,NULL,ONCAM,Z3,Boggs Building Lot (North),760,NULL,State Street,NULL,NULL,1
17081462,8/23/2017,17:14:00,8/23/2017,18:04:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Barnes and Noble Bookstore,48,NULL,"Fifth Street, NW",NULL,NULL,1
17081497,8/26/2017,21:30:00,8/26/2017,22:15:00,2204,Burglary � No Forced Entry � Residence,Closed/Cleared,Cleared by Arrest,NONCAM,Z3,Sigma Alpha Epsilon Fraternity,221,NULL,"Fourth Street, NW",33.77716232,-84.39618136,1
17081514,8/28/2017,20:03:00,8/28/2017,20:35:00,9999,Non-Crime (not reported to state),Further Investigation,NULL,ONCAMRES,Z2,NAA South,120,NULL,North Avenue NW,NULL,NULL,1
17081531,8/31/2017,0:57:00,8/31/2017,1:30:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAMRES,Z2,Smith Residence Hall,630,NULL,Williams Street NW,33.77170733,-84.39125155,1
17091617,9/9/2017,11:48:00,9/9/2017,12:00:00,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,PUB,Z2,North Avenue at State Street,NULL,NULL,NULL,33.771401,-84.398997,1
17091680,9/18/2017,21:08:00,9/18/2017,22:13:00,1315,Aggravated Assault/Battery � Other Weapon,Closed/Cleared,Cleared by Arrest,ONCAM,Z1,"800 Block Hemphill Avenue, NW",NULL,NULL,NULL,NULL,NULL,1
17091692,9/20/2017,9:30:00,9/20/2017,13:10:00,2308,Larceny � From Building,Inactive,NULL,ONCAM,Z2,Georgia Tech Hotel & Conference Center   171  Z2,800,NULL,"Spring Street, NW",33.77634325,-84.38930792,1
17091756,9/26/2017,22:15:00,9/27/2017,0:28:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Scheller College of Business,800,NULL,West Peachtree Street NW,NULL,NULL,1
17081444,8/22/2017,9:26:00,8/22/2017,11:00:00,5499,Traffic Offense (describe offense),Further Investigation,NULL,PUB,Z1,NULL,NULL,NULL,"Tenth Street, NW @ Fowler Street, NW",33.78153,-84.393571,1
17081455,7/23/2017,23:00:00,8/22/2017,22:16:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z1,Beringause Building   46   Z1,879,NULL,Hemphill Avenue NW,33.77895641,-84.40131466,1
17081494,8/26/2017,21:27:00,NULL,NULL,5499,Traffic Offense (describe offense),Closed/Cleared,Cleared by Arrest,NONCLERY,OFFCAM,"North Avenue, NW and State Street, NW",NULL,NULL,NULL,NULL,NULL,1
17081529,8/30/2017,17:35:00,8/30/2017,18:10:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,Daniel Laboratory,200,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
17091558,9/2/2017,0:44:00,9/2/2017,1:15:00,3562,Marijuana � Possession of,Closed/Cleared,Prosecution Declined,ONCAMRES,Z4,Hefner Residence Hall,510,NULL,"Eighth Street, NW",NULL,NULL,1
17091569,9/3/2017,11:47:00,9/3/2017,11:51:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z3,Mason Civil Engineering Building   111   Z3,790,NULL,Atlantic Drive NW,33.77656175,-84.39839338,1
17091611,9/8/2017,12:45:00,9/8/2017,13:15:00,2308,Larceny � From Building,Closed/Cleared,Unfounded,ONCAM,Z2,Britain Dining Hall,649,NULL,"Techwood Drive, NW",NULL,NULL,1
