OCANumber,IncidentFromDate,IncidentFromTime,IncidentToDate,IncidentToTime,OffenseCode,Offense Description,CaseStatus,CaseDisposition,LocationCode,PatrolZone,LocationLandmark,LocationStreetNumber,LocationDirectional,LocationStreet,LocationLatitude,LocationLongitude,CreatedSource
12071271,07/13/2012,03:49:00,07/13/2012,04:08:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Alpha Chi Omega Sorority,741,NULL,"Brittain Drive, NW",NULL,NULL,1
12071272,07/13/2012,07:50:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Peters Parking Deck   8   Z2,749,NULL,"Fowler Street, NW",-84.394167460292,33.7755194542715,1
12071273,07/13/2012,09:39:00,07/13/2012,09:45:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,Smith Residence Hall   6   Z2,630,NULL,"Williams Street, NW",NULL,NULL,1
12071274,07/13/2012,16:00:00,07/13/2012,16:50:00,2308,Larceny – From Building,Closed/Cleared,Cleared by Arrest,ONCAM,Z4,Campus Recreation Center   122   Z4,750,NULL,"Ferst Drive, NW",NULL,NULL,1
12071275,07/13/2012,17:51:00,NULL,NULL,2902,Damage to Property – Private,Closed/Cleared,NULL,ONCAM,Z2,"Fowler Street,NW@Bobby Dodd Way,NW",NULL,NULL,NULL,-84.3939988245371,33.7750102810694,1
12071276,07/13/2012,21:00:00,07/13/2012,21:30:00,2999,Damage to Property Offense Free Text,Inactive,NULL,ONCAM,Z2,Technology Square Parking Deck,770,NULL,Spring Street NW,NULL,NULL,1
12071277,07/14/2012,16:18:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,"Tumlin Street, NW @ Calhoun Street, NW",NULL,NULL,NULL,NULL,NULL,1
12071278,07/14/2012,19:46:00,07/14/2012,22:40:00,2699,Fraudulent Activity Offense Free ,Inactive,NULL,ONCAM,Z3,Student Center   104   Z3,350,NULL,Ferst Drive NW,NULL,NULL,1
12071279,07/15/2012,00:09:00,07/15/2012,00:50:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,NONCAM,Z2,Kappa Alpha Fraternity,801,NULL,"Techwood Drive, NW",NULL,NULL,1
12071280,07/15/2012,00:48:00,07/15/2012,01:40:00,5707,Criminal Trespass,Closed/Cleared,Prosecution Declined,NONCLERY,Z1,NULL,1039,NULL,ATLANTIC DR NW,-84.397710,33.782093,1
12071282,07/15/2012,01:19:00,07/15/2012,02:28:00,5404,Driving Under the Influence of Alcohol,Closed/Cleared,Cleared by Arrest,PUB,Z4,"North Avenue, Nw @ Northside Drive, NW",NULL,NULL,NULL,NULL,NULL,1
12071284,07/15/2012,17:18:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,"Tenth Street, NW @ Fowler Street, NW",NULL,NULL,NULL,NULL,NULL,1
12071285,07/15/2012,18:50:00,NULL,NULL,7399,Miscellaneous Offenses,Inactive,NULL,NONCAM,Z1,Lambda Chi Alpha Fraternity,792,NULL,"Techwood Drive, NW",NULL,NULL,1
12071286,07/16/2012,07:35:00,07/16/2012,08:10:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z3,Manufacturing Rel. Disc. Complex (MRDC)   135  Z3,801,NULL,Ferst Drive NW,NULL,NULL,1
12071287,07/16/2012,13:00:00,07/16/2012,13:15:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,Global Learning Center   170   Z2,84,NULL,Fifth Street NW,-84.3899378420194,33.776862490426,1
12071288,07/16/2012,14:41:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Brown Residence Hall,625,NULL,Techwood Drive NW,NULL,NULL,1
12071289,07/16/2012,16:00:00,07/16/2012,16:15:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z2,Alumni-Faculty House   3   Z2,190,NULL,North Avenue NW,-84.3937186503164,33.7713172241955,1
12071290,07/16/2012,16:07:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Extradition Declined,PUB,Z2,"North Avenue, NW @ Williams Street, NW",NULL,NULL,NULL,NULL,NULL,1
12071291,07/16/2012,16:39:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,Brown Residence Hall   7  Z2,625,NULL,Techwood Drive NW,NULL,NULL,1
12071292,07/16/2012,16:42:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z2,"Techwood Drive, NW @ North Avenue, NW",NULL,NULL,NULL,NULL,NULL,1
12071293,07/17/2012,08:31:00,NULL,NULL,7399,Miscellaneous Offenses,Inactive,NULL,ONCAMRES,Z4,Crecine Residence Hall,900,NULL,Hemphill Avenue NW,-84.4026102435639,33.7797961390752,1
12071294,07/17/2012,18:00:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Georgia Tech Hotel & Conference Center   171  Z2,800,NULL,Spring Street NW,NULL,NULL,1
12071295,07/17/2012,19:54:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Library-East Tower (Crosland),241,NULL,"Bobby Dodd Way, NW",NULL,NULL,1
12071296,07/17/2012,22:19:00,07/17/2012,22:19:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,North Avenue Apartments South Building,120,NULL,"North Avenue, NW",NULL,NULL,1
12071297,07/18/2012,01:36:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,NULL,750,NULL,"Ferst Drive, NW",NULL,NULL,1
12071298,07/18/2012,15:50:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Molecular Science Building,901,NULL,"Atlantic Drive, NW",-84.3977675378444,33.7793851430663,1
12071299,07/18/2012,13:00:00,07/18/2012,19:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z2,Library,704,NULL,"Cherry Street,  NW",NULL,NULL,1
12071300,07/19/2012,12:11:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,O'Keefe Building,151,NULL,"Sixth Street, NW",-84.3921396187592,33.7781493219342,1
12071301,07/19/2012,16:42:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z1,Center Street Apartments,939,NULL,"Hemphill Avenue, NW",-84.4033225242822,33.7805680773057,1
12071302,07/19/2012,17:26:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Ferst Drive, NW @ Sixth Street, NW",NULL,NULL,NULL,NULL,NULL,1
12071303,07/19/2012,18:07:00,NULL,NULL,8399,NULL,Closed/Cleared,Prosecution Declined,ONCAM,Z4,Campus Recreation Center,750,NULL,Ferst Drive NW,NULL,NULL,1
12071303,07/19/2012,18:07:00,NULL,NULL,2699,Fraudulent Activity Offense Free ,Closed/Cleared,Prosecution Declined,ONCAM,Z4,Campus Recreation Center,750,NULL,Ferst Drive NW,NULL,NULL,1
12071304,07/19/2012,21:02:00,07/19/2012,21:10:00,2305,Larceny – Articles from Vehicle,Inactive,NULL,PUB,Z4,"Tech Parkway, NW @ Northside Drive, NW",NULL,NULL,NULL,-84.404619,33.775184,1
12071305,07/19/2012,12:21:00,07/20/2012,02:40:00,2605,Fraud – Illegal Use of Credit/Financial Transaction Cards,Closed/Cleared,Cleared by Arrest,ONCAMRES,Z2,Howell Residence Hall   10   Z2,640,NULL,Williams Street NW,NULL,NULL,1
12071306,07/20/2012,02:05:00,07/20/2012,02:15:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Beringause Building,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
12071307,07/16/2012,19:00:00,07/20/2012,07:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,North Avenue Apartments,120,NULL,"North Aveune, NW",NULL,NULL,2
12071308,07/20/2012,09:40:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z2,"Armstead Place, NW and Spring Street, NW",NULL,NULL,NULL,NULL,NULL,1
12071309,07/20/2012,23:45:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Parking and Transportation,828,NULL,West Peachtree St.NW,NULL,NULL,1
12071310,07/21/2012,04:00:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Tenth Street, NW @ Techwood Drive, NW",NULL,NULL,NULL,NULL,NULL,1
12071311,07/21/2012,05:20:00,07/21/2012,06:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Georgia Tech Hotel & Conference Center   171  Z2,800,NULL,Spring Street NW,NULL,NULL,1
12071312,07/20/2012,21:39:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z1,"Tenth Street, NW @ Hirsch Street, NW",NULL,NULL,NULL,NULL,NULL,1
12071313,07/21/2012,12:41:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,ONCAM,Z1,Beringause Building   46   Z1,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
12071314,07/21/2012,15:00:00,07/21/2012,15:18:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,"West Peachtree Street, NW near Spring Street, NW",NULL,NULL,NULL,NULL,NULL,1
12071315,07/21/2012,15:00:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,OFFCAM,"Curran Street, NW @ Hemphill Avenue, NW",NULL,NULL,NULL,NULL,NULL,1
12071316,07/21/2012,23:18:00,07/21/2012,23:28:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,Z4,"North Avenue NW and Tech Parkway, NW",NULL,NULL,"North Avenue, NW and Tech Parkway, NW",NULL,NULL,1
12071318,07/22/2012,03:15:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,NULL,NULL,1100,NULL,Cresent Ave,NULL,NULL,1
12071319,07/22/2012,20:41:00,07/22/2012,20:55:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,Z2,NULL,610,NULL,"Spring Street, NW",NULL,NULL,1
12071320,07/23/2012,01:44:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z3,"North Avenue, NW@ State Street, NW",NULL,NULL,NULL,NULL,NULL,1
12071321,07/23/2012,NULL,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,OFFCAM,NULL,1278,NULL,"Barnes Street, NW",NULL,NULL,1
12071322,07/20/2012,16:00:00,07/23/2012,07:30:00,2424,Theft of Truck/Van/Bus,Inactive,NULL,ONCAM,Z1,Glen Field,1200,NULL," Mecaslin Street, NW",NULL,NULL,1
12071323,07/23/2012,08:00:00,07/23/2012,08:15:00,5311,Disorderly Conduct,Inactive,NULL,ONCAM,Z2,North Avenue Apartments,120,NULL,"North Avenue, NW",NULL,NULL,1
12071324,01/01/2012,15:00:00,07/20/2012,10:00:00,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z1,Landscape Services,947,NULL,Atlantic Drive,NULL,NULL,1
12071325,07/23/2012,20:35:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"Spring Street, NW @ Fifth Street, NW",NULL,NULL,NULL,NULL,NULL,1
12071326,07/21/2012,10:00:00,07/24/2012,10:10:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Beringause Building   46   Z1,879,NULL,"Hemphill Avenue, NW",NULL,NULL,1
12071327,07/21/2012,22:00:00,07/21/2012,22:30:00,2308,Larceny – From Building,Inactive,NULL,ONCAMRES,Z4,Hefner Residence Hall,510,NULL,"Eighth Street, NW",NULL,NULL,1
12071328,07/24/2012,13:00:00,07/24/2012,13:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Molecular Science Building    Z1,901,NULL,"Atlantic Drive, NW",NULL,NULL,1
12071329,07/22/2012,10:38:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,NULL,NULL,555,NULL,"14th Street, NW",-84.404965,33.786218,1
12071330,07/24/2012,15:10:00,07/24/2012,15:43:00,9999,Non-Crime (not reported to state),Closed/Cleared,NULL,ONCAM,Z4,Structural Engineering & Materials Research,625,NULL,"Lambert Street, NW",NULL,NULL,1
12071331,07/24/2012,19:20:00,07/24/2012,19:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,Campus Recreation Center   122   Z4,750,NULL,"Ferst Drive, NW",NULL,NULL,1
12071332,07/24/2012,10:39:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"Northside Drive, NW @ Marietta Street, NW",NULL,NULL,NULL,NULL,NULL,1
12071334,07/25/2012,05:23:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z3,NULL,NULL,NULL,"Tech Parkway, NW and Means Street, NW",NULL,NULL,1
12071335,07/25/2012,07:01:00,07/25/2012,07:27:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Manufacturing Related Disciplines Complex,801,NULL,"Ferst Drive, NW",NULL,NULL,1
12071336,07/13/2012,16:50:00,NULL,NULL,2308,Larceny – From Building,Inactive,NULL,ONCAM,Z1,Molecular Science Building    Z1,901,NW,Atlantic Drive,NULL,NULL,1
12071337,05/14/2012,17:25:00,07/17/2012,14:15:00,5309,Harassing Communication,Closed/Cleared,Prosecution Declined,ONCAM,Z1,Parker H. Petit Biotechnology Building   146N  Z1,315,NULL,Ferst Drive NW,-84.4023394368996,33.7775220261315,1
12071338,07/25/2012,13:22:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z2,"North Avenue, NW and Centennial Olympic Park Drive, NW",NULL,NULL,NULL,NULL,NULL,1
12071339,07/25/2012,04:00:00,07/25/2012,07:30:00,2308,Larceny – From Building,Inactive,NULL,NONCAM,Z1,Kappa Sigma Fraternity   311   Z1,182,NULL,Sixth Street NW,-84.3930843901124,33.7781678194185,1
12071340,07/25/2012,15:30:00,07/25/2012,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,NULL,Technology Square Parking Deck 174  Z2,770,NULL,"Spring Street, NW",-84.388811205367,33.7755588705121,1
12071342,07/25/2012,14:00:00,07/25/2012,16:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Klaus Advanced Computing Building   153   Z3,266,NULL,Ferst Drive NW,NULL,NULL,1
12071343,07/25/2012,21:15:00,07/25/2012,22:15:00,2204,Burglary – No Forced Entry – Residence,Inactive,NULL,ONCAMRES,Z3,Pi Kappa Alpha Fraternity   320   Z3,260,NULL,Fifth Street NW,-84.3959171995179,33.7769635800309,1
12071344,07/26/2012,06:15:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Maulding Residence Hall (Sixth St. Apts.),501,NULL,Sixth Street NW,-84.4038673691585,33.7772624904425,1
12071345,07/26/2012,08:41:00,07/26/2012,09:15:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,NULL,455,NULL,"Fourteenth Street, NW",-84.401652,33.786205,1
12071346,07/26/2012,13:39:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Beringause Building   46   Z1,879,NULL,"Hemphill Avenue, NW",-84.4023369408856,33.7794998804019,1
12071347,07/26/2012,21:24:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,NULL,NULL,NULL,NULL,NULL,NULL,1
12071348,07/27/2012,23:05:00,07/27/2012,23:48:00,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,NONCAM,Z4,NULL,NULL,NULL,"14th Street, NW and Spring Street, NW",NULL,NULL,1
12071349,07/27/2012,02:30:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,Beringause Building   46   Z1,879,NULL,Hemphill Avenue NW,-84.4023369408856,33.7794998804019,1
12071350,07/26/2012,21:00:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z1,Familly Apartments   180   Z1,251,NULL,Tenth Street NW,-84.395021141723,33.7815017051097,1
12071351,07/25/2012,16:00:00,07/25/2012,16:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Clough Undergraduate Learning Center,266,NULL,"Fourth Street, NW",-84.4023369408856,33.7794998804019,1
12071352,07/23/2012,17:00:00,07/23/2012,17:20:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Beringause Building   46   Z1,879,NULL,Hemphill Avenue NW,-84.4023369408856,33.7794998804019,1
12071353,07/26/2012,12:00:00,07/26/2012,12:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,Student Center   104   Z3,351,NULL,Ferst Drive NW,NULL,NULL,1
12071354,07/25/2012,12:00:00,07/25/2012,12:10:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,O'Keefe Building   33   Z1,151,NULL,Sixth Street NW,-84.3921396187592,33.7781493219335,1
12071355,07/23/2012,17:00:00,07/23/2012,17:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Student Center   104   Z3,351,NULL,Ferst Drive NW,NULL,NULL,1
12071356,07/27/2012,12:02:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,GTRI Conference Center,250,NULL,"Fourteenth Street, NW",-84.3950686107845,33.7864328577611,1
12071357,07/27/2012,13:43:00,07/27/2012,13:43:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,"Hemphill Avenue, N.W. & Eighth Street, N.W.",0,NULL,NULL,NULL,NULL,1
12071358,07/27/2012,15:55:00,07/27/2012,16:05:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Global Learning Center   170   Z2,84,NULL,"Fifth Street, NW",NULL,NULL,1
12071359,07/27/2012,16:27:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Bill Moore Success Center,219,NULL,"Uncle Heinie Way, NW",NULL,NULL,1
12071360,07/27/2012,16:48:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,ONCAM,Z4,Campus Recreation Center   122   Z4,750,NULL,"Ferst Drive, NW",NULL,NULL,1
12071361,07/27/2012,21:55:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z1,Theta Chi Fraternity  328   Z1,840,NULL,"Techwood Drive, NW",NULL,NULL,1
12071362,07/28/2012,03:48:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,ONCAMRES,Z3,NULL,NULL,NULL,NULL,NULL,NULL,1
12071363,07/28/2012,17:45:00,07/28/2012,19:15:00,3512,Heroin – Possession Of,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Alumni-Faculty House West Lot,190,NULL,"North Avenue, NW",-84.3937186503148,33.7713172241968,1
12071364,07/29/2012,09:49:00,07/29/2012,09:51:00,9999F,NULL,Closed/Cleared,NULL,ONCAM,Z3,Student Center,351,NULL,"Ferst Drive, NW",NULL,NULL,1
12071365,07/29/2012,14:25:00,07/29/2012,16:52:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z2,North Avenue Apartments,120,NULL,"North Avenue, NW",NULL,NULL,1
12071366,07/29/2012,20:49:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Family Apartments,251,NULL,"Tenth Street, NW",NULL,NULL,1
12071367,07/30/2012,05:53:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,North Avenue Apartments,120,NULL,North Avenue NW,-84.4023369408856,33.7794998804019,1
12071370,07/30/2012,17:38:00,07/30/2012,17:41:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,UA Whitaker Building   165   Z1,313,NULL,"Ferst Drive, NW",-84.4023364037248,33.7775292749851,1
12071371,07/30/2012,21:13:00,07/30/2012,21:30:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,Z1,NULL,455,NULL,"10th Street, NW",NULL,NULL,1
12071372,07/27/2012,17:00:00,07/31/2012,10:00:00,5707,Criminal Trespass,Inactive,NULL,ONCAMRES,Z2,North Avenue Apartments,120,NULL,"North Aveune, NW",NULL,NULL,1
12071373,07/29/2012,14:40:00,NULL,NULL,2699,Fraudulent Activity Offense Free ,Closed/Cleared,Prosecution Declined,ONCAM,Z4,Campus Recreation Center   122   Z4,750,NULL,"Ferst Drive, NW",NULL,NULL,1
12071375,07/31/2012,17:44:00,07/31/2012,18:01:00,3562,Marijuana – Possession of,Closed/Cleared,Cleared by Arrest,ONCAM,Z3,Van Leer Building,777,NULL,"Atlantic Drive, NW",NULL,NULL,1
12071376,07/31/2012,02:41:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Prosecution Declined,PUB,Z4,"Northside Drive, NW@Marietta Street, NW",NULL,NULL,NULL,NULL,NULL,1
12081377,08/01/2012,00:19:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,Woodruff Parking Lot,870,NULL,Curran Street NW,-84.4061185925483,33.7786953113886,1
12081378,08/01/2012,14:10:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z1,Family Apartments Building F,251,NULL,"Tenth Street, NW",NULL,NULL,1
12081379,08/01/2012,18:30:00,08/01/2012,19:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,Campus Recreation Center   122   Z4,750,NULL,Ferst Drive NW,NULL,NULL,1
12081380,08/02/2012,08:47:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z1,"Tenth Street, NW and Fowler Street, NW",NULL,NULL,NULL,-84.390991,33.781532,1
12081381,08/02/2012,09:00:00,08/02/2012,10:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Plum Drive, NW @ Ferst Drive, NW",NULL,NULL,NULL,NULL,NULL,1
12081382,08/02/2012,08:30:00,08/02/2012,10:10:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Technology Square Parking Deck 174  Z2,770,NULL,Spring Street NW,-84.388811205367,33.7755588705121,1
12081383,08/02/2012,10:22:00,08/02/2012,10:54:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Petit Microelectronics Research Center,791,NULL,"Atlantic Drive, NW",-84.3977972589144,33.7763525517267,1
12081384,08/02/2012,13:41:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,NONCAM,Z2,Skiles Classroom Building   2   Z2,686,NULL,"Cherry Street, NW",NULL,NULL,1
12081385,08/02/2012,14:30:00,08/02/2012,14:45:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,Structural Engineering & Materials Research,625,NULL,"Lambert Street, NW",-84.4047335148475,33.7709713759165,1
12081387,07/21/2012,01:00:00,07/21/2012,10:00:00,2308,Larceny – From Building,Closed/Cleared,Prosecution Declined,ONCAMRES,Z1,"North Avenue Apartments, East Building",120,NULL,"North Avenue, NW",-84.4023369408856,33.7794998804019,1
12081388,07/02/2012,08:00:00,08/03/2012,11:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z1,Familly Apartments,251,NULL,"Tenth Street, NW",-84.395021141723,33.7815017051097,1
12081389,07/27/2012,09:43:00,07/29/2012,01:36:00,5309,Harassing Communication,Inactive,NULL,ONCAM,Z1,Beringause Building   46   Z1,879,NULL,Hemphill Avenue NW,-84.4023369408856,33.7794998804019,1
12081390,08/03/2012,13:46:00,08/03/2012,14:00:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z1,Beringause Building   46   Z1,879,NULL,"Hemphill Avenue, NW",-84.4023369408856,33.7794998804019,1
12081391,08/04/2012,17:05:00,NULL,NULL,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z4,Curran Street Parking Deck   139   Z4,875,NULL,"Curran Street, NW",-84.4061179802297,33.7787820267751,1
12081392,08/03/2012,16:08:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,Boggs Building   103   Z3,770,NULL,"State Street, NW",NULL,NULL,1
12081393,08/03/2012,22:03:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,ONCAM,Z4,NULL,NULL,NULL,NULL,NULL,NULL,1
12081394,08/04/2012,00:56:00,08/04/2012,01:06:00,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,NONCAM,Z1,"10th Street, NW and Fowler Street, NW",NULL,NULL,NULL,NULL,NULL,1
12081395,08/04/2012,03:41:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,PUB,Z2,Georgia Tech Hotel & Conference Center,800,NULL,Spring Street NW,-84.3887992432221,33.7763985841177,1
12081396,08/04/2012,06:04:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z3,"Ferst Drive, NW@Cherry Street, NW",NULL,NULL,NULL,-84.3872996256097,33.7771779259744,1
12081397,08/04/2012,09:07:00,NULL,NULL,9999W,NULL,Closed/Cleared,Cleared by Arrest,PUB,Z4,"North Avenue, NW & Northyards Boulevard, NW",NULL,NULL,NULL,NULL,NULL,1
12081398,08/03/2012,23:30:00,08/03/2012,23:50:00,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Georgia Tech Hotel and Conference Center,800,NULL,"Spring Street, NW",NULL,NULL,1
12081399,08/04/2012,15:00:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z4,Campus Recreation Center   122   Z4,750,NULL,"Ferst Drive, NW",NULL,NULL,1
12081400,08/04/2012,17:36:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAMRES,Z4,Woodruff Residence Hall   116   Z4,870,NULL,"Curran Street, NW",-84.4061185925483,33.7786953113886,1
12081401,08/04/2012,18:45:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,NULL,ONCAM,Z2,Nano Technology,347,NULL,"Ferst Drive,NW",-84.3984837128342,33.7782621603352,1
12081402,08/04/2012,20:40:00,08/04/2012,21:00:00,9999F,NULL,Closed/Cleared,NULL,ONCAM,Z1,Alexander Memorial Coliseum VIP Lot @ Tenth St,965,NULL,Fowler Street,NULL,NULL,1
12081403,08/04/2012,22:58:00,NULL,NULL,7399,Miscellaneous Offenses,Closed/Cleared,Cleared by Arrest,PUB,Z4,"North Avenue, NW @Northyards Blvd, NW",NULL,NULL,NULL,NULL,NULL,1
12081404,08/05/2012,09:38:00,08/05/2012,10:12:00,5707,Criminal Trespass,Closed/Cleared,Cleared by Arrest,ONCAM,Z2,Barnes and Noble Bookstore,48,NULL,"Fifth Street, NW",-84.388907415106,33.7768439093347,1
